AusweisNr,Geschlecht,Veranstaltung,Bundesland,Inhalt,Kompetenz,Schwierigkeitsgrad,Empfohlen,AlterInJahren,Lehrabschluss,Matura,WG
46649,Frau,Übung,Kärnten,2,7,4,False,25,True,True,True
46650,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
46651,Mann,Übung,Wien,10,3,9,True,22,False,True,False
46652,Mann,Vorlesung,Steiermark,9,8,8,True,25,True,True,False
46653,Frau,Vorlesung,Steiermark,10,3,5,True,30,False,True,False
46654,Frau,Projekt,Steiermark,10,10,6,False,26,False,False,True
46655,Frau,Übung,Wien,7,10,7,False,24,False,True,True
46656,Mann,Vorlesung,Kärnten,8,10,7,True,25,True,False,False
46657,Mann,Vorlesung,Kärnten,2,7,4,False,25,True,True,True
46658,Frau,Projekt,Steiermark,9,8,4,True,21,True,True,False
46659,Frau,Übung,Steiermark,10,3,3,True,28,False,True,False
46660,Frau,Übung,Wien,9,8,1,False,30,False,True,False
46661,Mann,Vorlesung,Wien,10,3,5,True,30,False,True,False
46662,Mann,Vorlesung,Steiermark,10,10,4,False,24,False,False,True
46663,Frau,Projekt,Kärnten,8,0,2,False,22,False,False,False
46664,Frau,Übung,Kärnten,7,10,3,False,20,False,True,True
46665,Frau,Übung,Steiermark,8,10,8,False,26,False,False,True
46666,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
46667,Mann,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
46668,Frau,Projekt,Steiermark,10,3,5,True,30,False,True,False
46669,Frau,Übung,Steiermark,9,8,1,False,30,False,True,False
46670,Frau,Übung,Kärnten,10,3,1,True,26,False,True,True
46671,Mann,Vorlesung,Kärnten,10,10,8,False,28,False,False,False
46672,Mann,Vorlesung,Steiermark,8,0,4,False,24,False,False,True
46673,Frau,Projekt,Wien,7,10,4,True,21,True,True,True
46674,Frau,Übung,Steiermark,8,10,5,True,23,True,False,False
46675,Frau,Übung,Steiermark,2,7,4,False,25,True,True,False
46676,Mann,Vorlesung,Wien,9,8,5,False,22,False,True,False
46677,Mann,Vorlesung,Steiermark,10,3,8,False,21,True,True,False
46678,Mann,Projekt,Kärnten,7,10,7,False,24,False,True,True
46679,Frau,Übung,Kärnten,8,10,2,False,20,False,False,True
46680,Frau,Übung,Steiermark,2,7,1,True,22,False,True,False
46681,Frau,Übung,Wien,9,8,8,True,25,True,True,True
46682,Mann,Übung,Steiermark,10,3,5,True,30,False,True,False
46683,Frau,Vorlesung,Steiermark,10,10,9,True,29,True,False,False
46684,Frau,Vorlesung,Steiermark,8,0,6,False,26,False,False,True
46685,Frau,Projekt,Wien,7,10,3,False,20,False,True,True
46686,Mann,Vorlesung,Kärnten,8,10,2,False,20,False,False,True
46687,Mann,Vorlesung,Kärnten,2,7,10,False,31,True,True,True
46688,Frau,Projekt,Steiermark,9,8,8,True,25,True,True,False
46689,Frau,Übung,Steiermark,10,3,8,False,21,True,True,False
46690,Frau,Übung,Wien,9,8,2,True,31,True,True,True
46691,Mann,Vorlesung,Wien,7,10,9,False,26,False,True,True
46692,Mann,Vorlesung,Steiermark,8,10,0,False,30,False,False,False
46693,Mann,Projekt,Kärnten,2,7,2,False,23,True,True,True
46694,Frau,Übung,Kärnten,9,8,2,True,31,True,True,True
46695,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
46696,Frau,Vorlesung,Kärnten,7,10,0,True,29,True,True,True
46697,Mann,Vorlesung,Kärnten,8,10,4,False,22,False,False,False
46698,Frau,Projekt,Steiermark,2,7,3,True,24,False,True,True
46699,Frau,Übung,Wien,9,8,4,True,21,True,True,True
46700,Frau,Übung,Steiermark,10,3,5,True,30,False,True,False
46701,Mann,Vorlesung,Steiermark,10,10,6,False,26,False,False,True
46702,Mann,Vorlesung,Kärnten,10,3,1,True,26,False,True,True
46703,Frau,Übung,Steiermark,9,8,5,False,22,False,True,False
46704,Frau,Übung,Steiermark,10,3,8,False,21,True,True,False
46705,Frau,Vorlesung,Wien,10,10,1,True,21,True,False,False
46706,Mann,Vorlesung,Wien,8,0,1,True,21,True,False,False
46707,Mann,Projekt,Steiermark,7,10,7,False,24,False,True,True
46708,Frau,Projekt,Kärnten,8,10,3,True,21,True,False,False
46709,Frau,Übung,Kärnten,2,7,7,True,28,False,True,False
46710,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
46711,Mann,Vorlesung,Wien,10,3,1,True,26,False,True,True
46712,Mann,Vorlesung,Steiermark,7,10,9,False,26,False,True,True
46713,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
46714,Frau,Übung,Steiermark,2,7,0,False,21,True,True,False
46715,Frau,Übung,Wien,9,8,4,True,21,True,True,True
46716,Mann,Übung,Kärnten,10,3,10,False,23,True,True,True
46717,Mann,Vorlesung,Kärnten,10,10,2,False,22,False,False,False
46718,Frau,Vorlesung,Steiermark,8,0,9,True,29,True,False,False
46719,Frau,Projekt,Steiermark,7,10,2,True,31,True,True,False
46720,Frau,Übung,Wien,8,10,7,True,25,True,False,False
46721,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
46722,Mann,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
46723,Frau,Projekt,Kärnten,10,3,4,False,29,True,True,True
46724,Frau,Übung,Kärnten,9,8,7,False,24,False,True,True
46725,Frau,Übung,Steiermark,10,10,5,True,25,True,False,False
46726,Mann,Vorlesung,Wien,8,0,6,False,26,False,False,True
46727,Mann,Vorlesung,Steiermark,7,10,7,False,24,False,True,True
46728,Frau,Projekt,Steiermark,8,10,7,True,25,True,False,False
46729,Frau,Übung,Kärnten,2,7,1,True,22,False,True,False
46730,Frau,Übung,Kärnten,9,8,7,False,24,False,True,True
46731,Mann,Vorlesung,Steiermark,10,3,9,True,22,False,True,False
46732,Mann,Vorlesung,Wien,7,10,3,False,20,False,True,True
46733,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
46734,Frau,Übung,Steiermark,2,7,9,True,30,False,True,False
46735,Frau,Übung,Wien,2,7,2,False,23,True,True,True
46736,Mann,Übung,Wien,9,8,2,True,31,True,True,True
46737,Mann,Vorlesung,Steiermark,10,3,8,False,21,True,True,False
46738,Frau,Vorlesung,Kärnten,7,10,1,False,30,False,True,False
46739,Frau,Projekt,Kärnten,8,10,9,True,27,True,False,False
46740,Frau,Übung,Steiermark,2,7,4,False,25,True,True,False
46741,Mann,Vorlesung,Wien,9,8,5,False,22,False,True,False
46742,Mann,Vorlesung,Steiermark,10,3,9,True,22,False,True,False
46743,Frau,Projekt,Steiermark,10,10,4,False,24,False,False,True
46744,Frau,Übung,Kärnten,8,0,2,False,22,False,False,False
46745,Frau,Übung,Kärnten,7,10,3,False,20,False,True,True
46746,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
46747,Mann,Vorlesung,Wien,2,7,0,False,21,True,True,True
46748,Frau,Projekt,Steiermark,9,8,2,True,31,True,True,False
46749,Frau,Übung,Steiermark,10,3,1,True,26,False,True,True
46750,Frau,Übung,Wien,9,8,6,True,23,True,True,True
46751,Mann,Vorlesung,Wien,10,3,4,False,29,True,True,True
46752,Mann,Vorlesung,Steiermark,2,7,2,False,23,True,True,False
46753,Frau,Projekt,Kärnten,9,8,5,False,22,False,True,False
46754,Frau,Übung,Kärnten,10,3,1,True,26,False,True,True
46755,Frau,Übung,Steiermark,10,10,6,False,26,False,False,True
46756,Mann,Vorlesung,Wien,8,0,3,True,23,True,False,False
46757,Mann,Vorlesung,Steiermark,7,10,4,True,21,True,True,False
46758,Mann,Projekt,Kärnten,8,10,9,True,27,True,False,False
46759,Frau,Übung,Kärnten,2,7,1,True,22,False,True,False
46760,Frau,Übung,Steiermark,9,8,6,True,23,True,True,False
46761,Frau,Vorlesung,Wien,10,3,9,True,22,False,True,False
46762,Mann,Vorlesung,Steiermark,9,8,7,False,24,False,True,True
46763,Frau,Projekt,Steiermark,10,10,1,True,21,True,False,False
46764,Frau,Übung,Steiermark,8,0,9,True,29,True,False,False
46765,Frau,Übung,Wien,7,10,2,True,31,True,True,True
46766,Mann,Vorlesung,Wien,8,10,9,True,27,True,False,False
46767,Mann,Vorlesung,Steiermark,2,7,7,True,28,False,True,False
46768,Frau,Projekt,Kärnten,9,8,6,True,23,True,True,True
46769,Frau,Übung,Kärnten,10,3,8,False,21,True,True,True
46770,Frau,Übung,Steiermark,7,10,1,False,30,False,True,False
46771,Mann,Vorlesung,Wien,8,10,3,True,21,True,False,False
46772,Mann,Vorlesung,Steiermark,2,7,4,False,25,True,True,False
46773,Frau,Projekt,Steiermark,2,7,7,True,28,False,True,False
46774,Frau,Übung,Steiermark,9,8,7,False,24,False,True,True
46775,Frau,Übung,Wien,10,3,6,False,31,True,True,True
46776,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
46777,Frau,Vorlesung,Kärnten,8,10,5,True,23,True,False,False
46778,Frau,Projekt,Steiermark,2,7,7,True,28,False,True,False
46779,Frau,Übung,Steiermark,9,8,0,True,29,True,True,False
46780,Mann,Übung,Wien,10,3,8,False,21,True,True,True
46781,Mann,Vorlesung,Wien,10,10,6,False,26,False,False,True
46782,Mann,Vorlesung,Steiermark,8,0,6,False,26,False,False,True
46783,Frau,Projekt,Kärnten,7,10,5,False,22,False,True,False
46784,Frau,Übung,Kärnten,8,10,6,False,24,False,False,True
46785,Frau,Übung,Steiermark,2,7,8,False,29,True,True,False
46786,Mann,Übung,Kärnten,9,8,8,True,25,True,True,True
46787,Mann,Vorlesung,Kärnten,10,3,5,True,30,False,True,False
46788,Frau,Vorlesung,Steiermark,9,8,5,False,22,False,True,False
46789,Frau,Projekt,Wien,10,10,1,True,21,True,False,False
46790,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
46791,Mann,Vorlesung,Steiermark,7,10,2,True,31,True,True,False
46792,Mann,Vorlesung,Kärnten,8,10,4,False,22,False,False,False
46793,Frau,Projekt,Steiermark,2,7,7,True,28,False,True,False
46794,Frau,Übung,Steiermark,9,8,8,True,25,True,True,False
46795,Frau,Übung,Wien,10,3,7,True,20,False,True,True
46796,Mann,Vorlesung,Wien,7,10,8,True,25,True,True,True
46797,Mann,Vorlesung,Steiermark,8,10,2,False,20,False,False,True
46798,Frau,Projekt,Kärnten,2,7,6,False,27,True,True,True
46799,Frau,Übung,Kärnten,2,7,6,False,27,True,True,True
46800,Mann,Übung,Steiermark,9,8,4,True,21,True,True,False
46801,Frau,Vorlesung,Wien,10,3,7,True,20,False,True,True
46802,Frau,Vorlesung,Steiermark,7,10,8,True,25,True,True,False
46803,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
46804,Mann,Übung,Steiermark,2,7,2,False,23,True,True,False
46805,Frau,Übung,Wien,9,8,1,False,30,False,True,False
46806,Mann,Übung,Kärnten,8,10,0,False,30,False,False,False
46807,Mann,Vorlesung,Kärnten,2,7,5,True,26,False,True,True
46808,Frau,Vorlesung,Steiermark,2,7,3,True,24,False,True,True
46809,Frau,Projekt,Kärnten,9,8,2,True,31,True,True,True
46810,Frau,Übung,Kärnten,10,3,0,False,25,True,True,True
46811,Mann,Vorlesung,Steiermark,7,10,3,False,20,False,True,True
46812,Mann,Vorlesung,Wien,8,10,7,True,25,True,False,False
46813,Frau,Projekt,Steiermark,2,7,9,True,30,False,True,False
46814,Frau,Übung,Steiermark,2,7,4,False,25,True,True,False
46815,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
46816,Mann,Vorlesung,Wien,10,3,6,False,31,True,True,True
46817,Mann,Vorlesung,Steiermark,10,10,4,False,24,False,False,True
46818,Frau,Projekt,Steiermark,8,0,3,True,23,True,False,False
46819,Frau,Übung,Steiermark,7,10,9,False,26,False,True,True
46820,Frau,Übung,Wien,8,10,1,True,31,True,False,False
46821,Mann,Vorlesung,Kärnten,2,7,5,True,26,False,True,True
46822,Mann,Vorlesung,Kärnten,9,8,6,True,23,True,True,True
46823,Frau,Projekt,Steiermark,10,3,6,False,31,True,True,False
46824,Mann,Übung,Steiermark,9,8,7,False,24,False,True,True
46825,Frau,Übung,Wien,10,10,9,True,29,True,False,False
46826,Frau,Vorlesung,Wien,8,0,2,False,22,False,False,False
46827,Frau,Vorlesung,Steiermark,7,10,6,True,23,True,True,False
46828,Mann,Projekt,Kärnten,8,10,5,True,23,True,False,False
46829,Frau,Übung,Kärnten,2,7,9,True,30,False,True,False
46830,Frau,Übung,Steiermark,9,8,4,True,21,True,True,False
46831,Mann,Vorlesung,Wien,10,3,2,False,27,True,True,True
46832,Mann,Vorlesung,Steiermark,7,10,7,False,24,False,True,True
46833,Frau,Projekt,Steiermark,8,10,1,True,31,True,False,False
46834,Frau,Übung,Steiermark,2,7,2,False,23,True,True,False
46835,Frau,Übung,Wien,2,7,9,True,30,False,True,False
46836,Mann,Vorlesung,Kärnten,9,8,8,True,25,True,True,True
46837,Mann,Vorlesung,Kärnten,10,3,6,False,31,True,True,True
46838,Frau,Projekt,Kärnten,2,7,0,False,21,True,True,True
46839,Frau,Übung,Kärnten,9,8,9,False,26,False,True,True
46840,Frau,Übung,Steiermark,10,3,6,False,31,True,True,False
46841,Mann,Vorlesung,Wien,10,10,1,True,21,True,False,False
46842,Mann,Vorlesung,Steiermark,8,0,8,False,28,False,False,False
46843,Frau,Projekt,Steiermark,7,10,7,False,24,False,True,True
46844,Frau,Übung,Kärnten,8,10,2,False,20,False,False,True
46845,Mann,Übung,Steiermark,2,7,4,False,25,True,True,False
46846,Frau,Vorlesung,Wien,9,8,4,True,21,True,True,True
46847,Frau,Vorlesung,Steiermark,10,3,4,False,29,True,True,False
46848,Frau,Projekt,Steiermark,9,8,9,False,26,False,True,True
46849,Mann,Übung,Steiermark,10,10,9,True,29,True,False,False
46850,Frau,Übung,Wien,8,0,8,False,28,False,False,False
46851,Mann,Vorlesung,Kärnten,7,10,0,True,29,True,True,True
46852,Mann,Vorlesung,Kärnten,8,10,7,True,25,True,False,False
46853,Frau,Projekt,Steiermark,2,7,1,True,22,False,True,False
46854,Frau,Übung,Steiermark,9,8,9,False,26,False,True,True
46855,Frau,Übung,Wien,10,3,3,True,28,False,True,False
46856,Mann,Vorlesung,Wien,7,10,8,True,25,True,True,True
46857,Mann,Vorlesung,Steiermark,8,10,1,True,31,True,False,False
46858,Frau,Projekt,Kärnten,2,7,5,True,26,False,True,True
46859,Frau,Übung,Kärnten,2,7,5,True,26,False,True,True
46860,Frau,Übung,Steiermark,9,8,0,True,29,True,True,False
46861,Mann,Vorlesung,Kärnten,10,3,9,True,22,False,True,False
46862,Mann,Vorlesung,Kärnten,7,10,2,True,31,True,True,True
46863,Frau,Projekt,Steiermark,8,10,2,False,20,False,False,True
46864,Mann,Übung,Wien,2,7,2,False,23,True,True,True
46865,Frau,Übung,Steiermark,9,8,3,False,20,False,True,True
46866,Frau,Vorlesung,Steiermark,2,7,9,True,30,False,True,False
46867,Frau,Vorlesung,Kärnten,9,8,3,False,20,False,True,True
46868,Mann,Projekt,Steiermark,10,3,5,True,30,False,True,False
46869,Frau,Übung,Steiermark,7,10,7,False,24,False,True,True
46870,Frau,Übung,Wien,8,10,6,False,24,False,False,True
46871,Mann,Vorlesung,Wien,2,7,0,False,21,True,True,True
46872,Mann,Vorlesung,Steiermark,2,7,6,False,27,True,True,False
46873,Frau,Übung,Kärnten,9,8,1,False,30,False,True,False
46874,Frau,Übung,Kärnten,10,3,2,False,27,True,True,True
46875,Mann,Vorlesung,Steiermark,10,10,9,True,29,True,False,False
46876,Frau,Vorlesung,Wien,8,0,3,True,23,True,False,False
46877,Frau,Projekt,Steiermark,7,10,8,True,25,True,True,False
46878,Frau,Projekt,Steiermark,8,10,9,True,27,True,False,False
46879,Mann,Übung,Steiermark,2,7,0,False,21,True,True,False
46880,Frau,Übung,Wien,9,8,6,True,23,True,True,True
46881,Mann,Vorlesung,Kärnten,10,3,5,True,30,False,True,False
46882,Mann,Vorlesung,Kärnten,9,8,3,False,20,False,True,True
46883,Frau,Projekt,Steiermark,10,10,3,True,23,True,False,False
46884,Frau,Übung,Steiermark,8,0,2,False,22,False,False,False
46885,Mann,Vorlesung,Wien,6,9,5,True,20,False,True,True
46886,Mann,Vorlesung,Steiermark,7,10,3,False,20,False,True,True
46887,Frau,Projekt,Steiermark,6,10,7,True,23,True,False,False
46888,Frau,Übung,Steiermark,5,4,5,False,26,False,True,True
46889,Frau,Übung,Wien,8,8,7,True,23,True,False,False
46890,Mann,Vorlesung,Kärnten,9,5,7,False,21,True,False,False
46891,Mann,Vorlesung,Kärnten,10,7,9,True,26,False,True,True
46892,Frau,Projekt,Steiermark,3,8,6,True,29,True,True,False
46893,Frau,Übung,Steiermark,7,10,2,True,31,True,True,False
46894,Frau,Übung,Wien,8,10,4,False,22,False,False,False
46895,Mann,Vorlesung,Wien,2,7,2,False,23,True,True,True
46896,Mann,Vorlesung,Steiermark,9,8,5,False,22,False,True,False
46897,Frau,Projekt,Kärnten,10,3,8,False,21,True,True,True
46898,Frau,Übung,Steiermark,10,10,1,True,21,True,False,False
46899,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
46900,Mann,Vorlesung,Wien,9,5,7,False,21,True,False,False
46901,Mann,Vorlesung,Kärnten,10,7,0,False,29,True,True,True
46902,Frau,Projekt,Steiermark,3,8,7,False,30,False,True,False
46903,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
46904,Frau,Übung,Wien,8,10,7,True,25,True,False,False
46905,Mann,Vorlesung,Kärnten,2,7,6,False,27,True,True,True
46906,Mann,Vorlesung,Kärnten,10,7,5,True,22,False,True,False
46907,Frau,Projekt,Steiermark,3,8,8,True,31,True,True,False
46908,Frau,Übung,Steiermark,7,10,4,True,21,True,True,False
46909,Frau,Übung,Wien,8,10,1,True,31,True,False,False
46910,Mann,Vorlesung,Wien,2,7,7,True,28,False,True,False
46911,Mann,Vorlesung,Steiermark,9,8,0,True,29,True,True,False
46912,Frau,Projekt,Kärnten,10,3,5,True,30,False,True,False
46913,Mann,Übung,Steiermark,10,10,6,False,26,False,False,True
46914,Frau,Übung,Steiermark,8,0,6,False,26,False,False,True
46915,Frau,Vorlesung,Wien,9,5,1,False,27,True,False,False
46916,Frau,Übung,Kärnten,10,7,2,False,31,True,True,True
46917,Mann,Übung,Steiermark,3,8,2,True,25,True,True,False
46918,Frau,Vorlesung,Steiermark,7,10,6,True,23,True,True,False
46919,Frau,Vorlesung,Wien,8,10,4,False,22,False,False,False
46920,Mann,Projekt,Kärnten,3,8,1,False,24,False,True,True
46921,Mann,Vorlesung,Kärnten,7,10,5,False,22,False,True,False
46922,Frau,Projekt,Steiermark,8,10,4,False,22,False,False,False
46923,Frau,Übung,Steiermark,2,7,10,False,31,True,True,False
46924,Frau,Übung,Wien,9,8,9,False,26,False,True,True
46925,Mann,Vorlesung,Wien,10,3,1,True,26,False,True,True
46926,Mann,Vorlesung,Steiermark,10,10,6,False,26,False,False,True
46927,Frau,Projekt,Kärnten,8,0,7,True,27,True,False,False
46928,Frau,Übung,Kärnten,9,5,4,True,30,False,False,False
46929,Frau,Übung,Steiermark,10,7,1,True,30,False,True,False
46930,Mann,Vorlesung,Wien,3,8,1,False,24,False,True,True
46931,Mann,Vorlesung,Steiermark,7,10,2,True,31,True,True,False
46932,Frau,Projekt,Steiermark,8,10,3,True,21,True,False,False
46933,Frau,Übung,Steiermark,2,7,3,True,24,False,True,True
46934,Frau,Übung,Steiermark,10,7,3,True,20,False,True,True
46935,Mann,Vorlesung,Wien,3,8,3,False,26,False,True,True
46936,Mann,Vorlesung,Kärnten,7,10,5,False,22,False,True,False
46937,Frau,Projekt,Steiermark,8,10,5,True,23,True,False,False
46938,Frau,Übung,Steiermark,2,7,4,False,25,True,True,False
46939,Frau,Übung,Wien,9,8,9,False,26,False,True,True
46940,Mann,Vorlesung,Wien,10,3,9,True,22,False,True,False
46941,Mann,Vorlesung,Steiermark,10,10,8,False,28,False,False,False
46942,Frau,Projekt,Kärnten,8,0,5,True,25,True,False,False
46943,Frau,Übung,Kärnten,9,5,0,True,26,False,False,True
46944,Frau,Übung,Steiermark,2,7,7,True,28,False,True,False
46945,Mann,Vorlesung,Wien,9,8,0,True,29,True,True,True
46946,Mann,Vorlesung,Steiermark,10,3,2,False,27,True,True,False
46947,Frau,Übung,Steiermark,10,10,5,True,25,True,False,False
46948,Frau,Übung,Steiermark,8,0,7,True,27,True,False,False
46949,Frau,Vorlesung,Wien,9,5,8,True,22,False,False,False
46950,Mann,Vorlesung,Kärnten,10,7,7,True,24,False,True,True
46951,Mann,Projekt,Kärnten,3,8,7,False,30,False,True,False
46952,Frau,Projekt,Steiermark,7,10,7,False,24,False,True,True
46953,Frau,Übung,Steiermark,8,10,5,True,23,True,False,False
46954,Frau,Übung,Wien,3,8,7,False,30,False,True,False
46955,Mann,Vorlesung,Wien,7,10,6,True,23,True,True,True
46956,Mann,Vorlesung,Steiermark,8,10,7,True,25,True,False,False
46957,Frau,Projekt,Kärnten,2,7,3,True,24,False,True,True
46958,Mann,Übung,Kärnten,9,8,2,True,31,True,True,True
46959,Frau,Übung,Steiermark,10,3,4,False,29,True,True,False
46960,Frau,Vorlesung,Wien,10,10,9,True,29,True,False,False
46961,Frau,Vorlesung,Steiermark,8,0,4,False,24,False,False,True
46962,Mann,Projekt,Steiermark,9,8,9,False,26,False,True,True
46963,Frau,Übung,Steiermark,10,3,10,False,23,True,True,False
46964,Frau,Übung,Wien,10,10,3,True,23,True,False,False
46965,Mann,Übung,Kärnten,8,0,9,True,29,True,False,False
46966,Mann,Übung,Kärnten,9,5,8,True,22,False,False,False
46967,Frau,Vorlesung,Steiermark,2,7,8,False,29,True,True,False
46968,Frau,Vorlesung,Steiermark,9,8,1,False,30,False,True,False
46969,Frau,Projekt,Wien,10,3,9,True,22,False,True,False
46970,Mann,Vorlesung,Wien,10,10,0,False,20,False,False,True
46971,Mann,Vorlesung,Steiermark,8,0,10,False,30,False,False,False
46972,Frau,Projekt,Kärnten,9,5,7,False,21,True,False,False
46973,Frau,Übung,Kärnten,10,7,8,False,25,True,True,True
46974,Frau,Übung,Steiermark,3,8,7,False,30,False,True,False
46975,Mann,Vorlesung,Steiermark,7,10,7,False,24,False,True,True
46976,Mann,Vorlesung,Steiermark,8,10,5,True,23,True,False,False
46977,Frau,Projekt,Wien,3,8,8,True,31,True,True,True
46978,Frau,Übung,Kärnten,7,10,9,False,26,False,True,True
46979,Frau,Übung,Wien,8,10,0,False,30,False,False,False
46980,Mann,Vorlesung,Kärnten,9,5,3,False,29,True,False,False
46981,Mann,Vorlesung,Kärnten,10,7,4,False,21,True,True,True
46982,Frau,Projekt,Steiermark,3,8,0,True,23,True,True,False
46983,Frau,Übung,Steiermark,7,10,6,True,23,True,True,False
46984,Frau,Übung,Steiermark,8,10,3,True,21,True,False,False
46985,Mann,Vorlesung,Steiermark,3,8,6,True,29,True,True,False
46986,Mann,Vorlesung,Wien,7,10,9,False,26,False,True,True
46987,Frau,Projekt,Kärnten,8,10,4,False,22,False,False,False
46988,Frau,Übung,Kärnten,2,7,9,True,30,False,True,False
